Timestamp,Elapsed Time (s),Power (W)
2026-06-03 18:29:28,132.50,0.0267946087
2026-06-03 18:29:29,133.50,0.0264777411
2026-06-03 18:29:30,134.50,0.0262136832
2026-06-03 18:29:31,135.51,0.0257863887
2026-06-03 18:29:32,136.51,0.0253302902
2026-06-03 18:29:33,137.51,0.0254055075
2026-06-03 18:29:34,138.52,0.025715977
2026-06-03 18:29:35,139.52,0.025984833
2026-06-03 18:29:36,140.53,0.0262248851
2026-06-03 18:29:37,141.53,0.0265481528
2026-06-03 18:29:38,142.53,0.0264297277
2026-06-03 18:29:39,143.54,0.0261528697
2026-06-03 18:29:40,144.54,0.0257495828
2026-06-03 18:29:41,145.54,0.025344694
2026-06-03 18:29:42,146.55,0.0249270033
2026-06-03 18:29:43,147.55,0.0250166245
2026-06-03 18:29:44,148.55,0.0253190883
2026-06-03 18:29:45,149.56,0.0256439596
2026-06-03 18:29:46,150.56,0.0259064157
2026-06-03 18:29:47,151.57,0.0262664929
2026-06-03 18:29:48,152.57,0.0261224639
2026-06-03 18:29:50,153.57,0.0257799905
2026-06-03 18:29:51,154.58,0.0254567191
2026-06-03 18:29:52,155.58,0.0250822362
2026-06-03 18:29:53,156.59,0.0245525204
2026-06-03 18:29:54,157.59,0.0246373415
2026-06-03 18:29:55,158.59,0.0250342265
2026-06-03 18:29:56,159.60,0.0253174864
2026-06-03 18:29:57,160.60,0.0255719442
2026-06-03 18:29:58,161.60,0.0259288214
2026-06-03 18:29:59,162.61,0.0258103944
2026-06-03 18:30:00,163.61,0.0254615191
2026-06-03 18:30:01,164.62,0.0250534322
2026-06-03 18:30:02,165.62,0.0246693455
2026-06-03 18:30:03,166.62,0.0242644586
2026-06-03 18:30:04,167.63,0.0242740624
2026-06-03 18:30:05,168.63,0.024579728
2026-06-03 18:30:06,169.63,0.0248965994
2026-06-03 18:30:07,170.64,0.0252806805
2026-06-03 18:30:08,171.64,0.0255463403
2026-06-03 18:30:09,172.64,0.0253687017
2026-06-03 18:30:10,173.65,0.0250342265
2026-06-03 18:30:11,174.65,0.0246469434
2026-06-03 18:30:12,175.65,0.0241748411
2026-06-03 18:30:13,176.66,0.0237347446
2026-06-03 18:30:14,177.66,0.0238387696
2026-06-03 18:30:15,178.66,0.0241620373
2026-06-03 18:30:16,179.67,0.0245253164
