Timestamp,Elapsed Time (s),Power (W)
2026-06-03 18:55:46,53.20,0.0245157145
2026-06-03 18:55:47,54.20,0.0244629029
2026-06-03 18:55:48,55.20,0.0244356953
2026-06-03 18:55:49,56.21,0.0245077126
2026-06-03 18:55:50,57.21,0.0244196951
2026-06-03 18:55:51,58.22,0.0244885106
2026-06-03 18:55:52,59.22,0.0246357415
2026-06-03 18:55:53,60.22,0.0244741067
2026-06-03 18:55:54,61.23,0.0246341396
2026-06-03 18:55:55,62.23,0.0245845299
2026-06-03 18:55:56,63.23,0.0245109126
2026-06-03 18:55:57,64.24,0.0245317183
2026-06-03 18:55:58,65.24,0.0243652835
2026-06-03 18:55:59,66.24,0.0244196951
2026-06-03 18:56:00,67.25,0.0244805086
2026-06-03 18:56:01,68.25,0.0245317183
2026-06-03 18:56:02,69.25,0.0245029107
2026-06-03 18:56:03,70.26,0.0244661048
2026-06-03 18:56:04,71.26,0.0244068913
2026-06-03 18:56:05,72.27,0.0245221164
2026-06-03 18:56:06,73.27,0.0244084913
2026-06-03 18:56:07,74.27,0.0244356953
2026-06-03 18:56:08,75.28,0.024333274
2026-06-03 18:56:09,76.28,0.0244020894
2026-06-03 18:56:10,77.28,0.0244837087
2026-06-03 18:56:11,78.29,0.0244228952
2026-06-03 18:56:12,79.29,0.0244869106
2026-06-03 18:56:13,80.29,0.0244965088
2026-06-03 18:56:14,81.30,0.0244869106
2026-06-03 18:56:15,82.30,0.0244356953
2026-06-03 18:56:16,83.31,0.0243636835
2026-06-03 18:56:17,84.31,0.0245221164
2026-06-03 18:56:18,85.31,0.0244837087
2026-06-03 18:56:19,86.32,0.0244308989
2026-06-03 18:56:20,87.32,0.0244773068
2026-06-03 18:56:21,88.32,0.0244805086
2026-06-03 18:56:22,89.33,0.0244020894
2026-06-03 18:56:23,90.33,0.024432499
2026-06-03 18:56:24,91.33,0.024424497
2026-06-03 18:56:25,92.34,0.0244981088
2026-06-03 18:56:26,93.34,0.0244757067
2026-06-03 18:56:28,94.35,0.0244164933
2026-06-03 18:56:29,95.35,0.0243892856
2026-06-03 18:56:30,96.35,0.0243908875
2026-06-03 18:56:31,97.36,0.0243940875
2026-06-03 18:56:32,98.36,0.0243908875
2026-06-03 18:56:33,99.37,0.024454901
2026-06-03 18:56:34,100.37,0.0243188702
2026-06-03 18:56:35,101.37,0.0243636835
2026-06-03 18:56:36,102.38,0.0244212952
2026-06-03 18:56:37,103.38,0.0244741067
2026-06-03 18:56:38,104.38,0.0244116932
2026-06-03 18:56:39,105.39,0.0243588816
2026-06-03 18:56:40,106.39,0.0243604816
2026-06-03 18:56:41,107.39,0.0244693048
2026-06-03 18:56:42,108.40,0.024424497
2026-06-03 18:56:43,109.40,0.0243444778
2026-06-03 18:56:44,110.41,0.024334874
2026-06-03 18:56:45,111.41,0.0243828855
2026-06-03 18:56:46,112.41,0.0244388971
2026-06-03 18:56:47,113.42,0.024333274
2026-06-03 18:56:48,114.42,0.0243652835
2026-06-03 18:56:49,115.42,0.024328474
2026-06-03 18:56:50,116.43,0.0243428778
2026-06-03 18:56:51,117.43,0.0245093126
2026-06-03 18:56:52,118.43,0.024314072
2026-06-03 18:56:53,119.44,0.0243924875
2026-06-03 18:56:54,120.44,0.024322072
2026-06-03 18:56:55,121.44,0.0244068913
2026-06-03 18:56:56,122.45,0.0244308989
2026-06-03 18:56:57,123.45,0.0244004894
2026-06-03 18:56:58,124.46,0.0244372953
2026-06-03 18:56:59,125.46,0.024453301
2026-06-03 18:57:00,126.46,0.0244709048
2026-06-03 18:57:01,127.47,0.0244981088
2026-06-03 18:57:02,128.47,0.0244773068
2026-06-03 18:57:03,129.47,0.0243764836
2026-06-03 18:57:04,130.48,0.0243188702
2026-06-03 18:57:05,131.48,0.0243844856
2026-06-03 18:57:06,132.48,0.024434099
2026-06-03 18:57:07,133.49,0.0245205164
2026-06-03 18:57:08,134.49,0.0243812837
2026-06-03 18:57:09,135.50,0.02430447
2026-06-03 18:57:10,136.50,0.0244661048
2026-06-03 18:57:11,137.50,0.0244068913
2026-06-03 18:57:12,138.51,0.0244468991
2026-06-03 18:57:13,139.51,0.02430127
2026-06-03 18:57:14,140.51,0.0243364759
2026-06-03 18:57:15,141.52,0.0242788624
2026-06-03 18:57:16,142.52,0.0244052913
2026-06-03 18:57:17,143.52,0.0244869106
2026-06-03 18:57:18,144.53,0.0244116932
2026-06-03 18:57:19,145.53,0.0243540797
2026-06-03 18:57:20,146.53,0.0243396759
2026-06-03 18:57:21,147.54,0.0243476778
2026-06-03 18:57:22,148.54,0.0242884662
2026-06-03 18:57:23,149.55,0.0243428778
2026-06-03 18:57:24,150.55,0.024210047
2026-06-03 18:57:25,151.55,0.0242772624
2026-06-03 18:57:26,152.56,0.0243668836
2026-06-03 18:57:27,153.56,0.0243700854
2026-06-03 18:57:28,154.56,0.0243636835
2026-06-03 18:57:29,155.57,0.0244452991
2026-06-03 18:57:30,156.57,0.0244693048
2026-06-03 18:57:31,157.58,0.0244388971
2026-06-03 18:57:32,158.58,0.0243732855
2026-06-03 18:57:33,159.58,0.0242436565
2026-06-03 18:57:34,160.59,0.0241316333
2026-06-03 18:57:35,161.59,0.024206847
2026-06-03 18:57:36,162.59,0.0243716855
2026-06-03 18:57:37,163.60,0.024312472
2026-06-03 18:57:38,164.60,0.0243732855
2026-06-03 18:57:39,165.60,0.0244356953
2026-06-03 18:57:40,166.61,0.02430447
2026-06-03 18:57:41,167.61,0.0243156739
2026-06-03 18:57:42,168.61,0.02430127
2026-06-03 18:57:43,169.62,0.0242420565
2026-06-03 18:57:44,170.62,0.0241140276
2026-06-03 18:57:45,171.62,0.0242052469
2026-06-03 18:57:46,172.63,0.0243076719
2026-06-03 18:57:47,173.63,0.024333274
2026-06-03 18:57:48,174.64,0.0243796837
2026-06-03 18:57:49,175.64,0.0244052913
2026-06-03 18:57:50,176.64,0.0243076719
2026-06-03 18:57:51,177.65,0.0243508797
2026-06-03 18:57:52,178.65,0.0241396353
2026-06-03 18:57:53,179.65,0.0241236314
